sace_code,name,department,municipio,localidad,zone,school_type,cycle,administration,enrollment_2024
141600064,ESCUELITA ALEGRE,OCOTEPEQUE,SINUAPA,EL CARRIZAL,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
140800005,ESTEBAN GUARDIOLA,OCOTEPEQUE,LUCERNA,SANTA ROSITA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,87
141100018,EUGENIA  RIVERA,OCOTEPEQUE,SAN FCO. DEL VALLE,SAN FRANCISCO DEL VALLE,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,18
140200012,EUGENIO MATUTE CANIZALES,OCOTEPEQUE,BELEN GUALCHO,BELÉN GUALCHO,RURAL,COMÚN - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,37
140300001,EUSEBIO VENTURA QUEZADA,OCOTEPEQUE,CONCEPCION,CONCEPCIÓN,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,143
141300066,EVANGELICA AMIGOS,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,SAN MARCOS,URBANA,COMÚN,PREBÁSICA,NO GUBERNAMENTAL,98
140100037,FEDERICO FROEBEL,OCOTEPEQUE,OCOTEPEQUE,ANTIGUA OCOTEPEQUE,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,50
140200079,FLOR DEL CAFE,OCOTEPEQUE,BELEN GUALCHO,PALOS BLANCOS,RURAL,PROHECO - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,17
141400050,FLORES DE MAYO,OCOTEPEQUE,SANTA FE,EL MOJANAL O EL CARMEN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,4
141000013,FRANCISCA  RAMIREZ,OCOTEPEQUE,SAN FERNANDO,SANTA INÉS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,27
141300029,FRANCISCO ALBERTO RODEZNO,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,SAN MARCOS,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,82
141000016,FRANCISCO EDGARDO GUEVARA,OCOTEPEQUE,SAN FERNANDO,SAN ANTONIO DE CURARÉN,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,13
140200131,FRANCISCO JAVIER VENTURA,OCOTEPEQUE,BELEN GUALCHO,EL PARAÍSO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,42
141500017,FRANCISCO LARA,OCOTEPEQUE,SENSENTI,GUALTAYA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,11
141400060,FRANCISCO LINARES,OCOTEPEQUE,SANTA FE,SANTA FE,RURAL,CEPB,PREBÁSICA,GUBERNAMENTAL,16
141200027,FRANCISCO MORAZAN,OCOTEPEQUE,SAN JORGE,EL SOCORRO,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
141300110,FRANCISCO MORAZAN,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,LA ASCENSIÓN,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,23
140200126,FRANCISCO MORAZAN,OCOTEPEQUE,BELEN GUALCHO,LA TEJERA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,4
141200033,FRANCISCO MORAZAN,OCOTEPEQUE,SAN JORGE,EL RASTROJÓN O NUEVA ESPERANZA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,6
140200009,FRANCISCO MORAZAN,OCOTEPEQUE,BELEN GUALCHO,LA GOCIA,RURAL,C.E.B. - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,120
140200011,FRANCISCO MORAZAN,OCOTEPEQUE,BELEN GUALCHO,EL MAGUEYAL,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,49
140300002,FRANCISCO MORAZAN,OCOTEPEQUE,CONCEPCION,SANTA ANITA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,42
140400001,FRANCISCO MORAZAN,OCOTEPEQUE,DOLORES MERENDON,DOLORES MERENDÓN,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,136
140400022,FRANCISCO MORAZAN,OCOTEPEQUE,DOLORES MERENDON,SAN JERÓNIMO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,13
140600002,FRANCISCO MORAZAN,OCOTEPEQUE,LA ENCARNACION,EL NARANJO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,80
140900002,FRANCISCO MORAZAN,OCOTEPEQUE,MERCEDES,EL CORAL,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,39
140900008,FRANCISCO MORAZAN,OCOTEPEQUE,MERCEDES,YUSCARÁN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,33
141000007,FRANCISCO MORAZAN,OCOTEPEQUE,SAN FERNANDO,SAN ANTONIO DE CURARÉN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,44
141000008,FRANCISCO MORAZAN,OCOTEPEQUE,SAN FERNANDO,SAN FERNANDO,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,283
141100009,FRANCISCO MORAZAN,OCOTEPEQUE,SAN FCO. DEL VALLE,EL SILE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,164
141100014,FRANCISCO MORAZAN,OCOTEPEQUE,SAN FCO. DEL VALLE,SANTA TERESA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,20
141200001,FRANCISCO MORAZAN,OCOTEPEQUE,SAN JORGE,SAN JORGE,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,83
141300005,FRANCISCO MORAZAN,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL TRÁNSITO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,270
141300010,FRANCISCO MORAZAN,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL GRANZAL,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,106
141500002,FRANCISCO MORAZAN,OCOTEPEQUE,SENSENTI,SENSENTI,URBANA,C.E.B. - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,251
141600004,FRANCISCO MORAZAN,OCOTEPEQUE,SINUAPA,EL TEPESCUINTE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,19
141600012,FRANCISCO MORAZAN,OCOTEPEQUE,SINUAPA,VALLE DE MERCEDES,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,26
141600013,FRANCISCO MORAZAN,OCOTEPEQUE,SINUAPA,EL MORAL,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,66
140100006,FRANCISCO MORAZAN,OCOTEPEQUE,OCOTEPEQUE,OCOTEPEQUE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,10
141600006,FRANCISCO MORAZAN,OCOTEPEQUE,SINUAPA,EL CARRIZAL,RURAL,COMÚN - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,19
140200166,FRANCISCO MORAZAN,OCOTEPEQUE,BELEN GUALCHO,LA GOCIA,RURAL,PROHECO III CICLO,BÁSICA III CICLO,GUBERNAMENTAL,36
141200007,FROYLAN TURCIOS,OCOTEPEQUE,SAN JORGE,LAS LAGUNAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,17
140100133,FUTURE VISION,OCOTEPEQUE,OCOTEPEQUE,OCOTEPEQUE,URBANA,BILINGUE,PREBÁSICA,NO GUBERNAMENTAL,96
141300145,GERBER EMILIO SANTOS,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,SAN MARCOS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,14
141000011,GRAL. HUMBERTO REGALADO HERNANDEZ,OCOTEPEQUE,SAN FERNANDO,SULAY,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,61
141200009,GRAL. JUAN ALBERTO MELGAR CASTRO,OCOTEPEQUE,SAN JORGE,EL SOCORRO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,20
141100003,GRAL. POLICARPO PAZ GARCIA,OCOTEPEQUE,SAN FCO. DEL VALLE,EL SILE,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,49
141100011,GRAL. POLICARPO PAZ GARCIA,OCOTEPEQUE,SAN FCO. DEL VALLE,SAN FRANCISCO DEL VALLE,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,41
141300048,GREEN VALLEY SCHOOL,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,SAN MARCOS,URBANA,BILINGUE,PREBÁSICA,NO GUBERNAMENTAL,170
140500040,GREGORIO REYES REYES,OCOTEPEQUE,FRATERNIDAD,SAN FRANCISCO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,19
140700017,GUADALUPE DE CARIAS,OCOTEPEQUE,LA LABOR,SANTA LUCÍA,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,47
141400003,GUILLERMO AYES MEJIA,OCOTEPEQUE,SANTA FE,LOS ENCINOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,15
140400020,GUILLERMO RODAS,OCOTEPEQUE,DOLORES MERENDON,SAN JERÓNIMO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,22
141400040,HECTOR LEVERON PEÑA,OCOTEPEQUE,SANTA FE,SANTA FE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,9
141100006,HERIBERTO ALCANTARA,OCOTEPEQUE,SAN FCO. DEL VALLE,SAN FRANCISCO DEL VALLE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,19
140100111,HERNAN CHINCHILLA,OCOTEPEQUE,OCOTEPEQUE,SAN RAFAEL,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,21
140200072,HOGAR DE ALEGRIA,OCOTEPEQUE,BELEN GUALCHO,EL CIPRÉS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,14
140800012,HONDURAS,OCOTEPEQUE,LUCERNA,LUCERNA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,39
140200032,HONDURAS,OCOTEPEQUE,BELEN GUALCHO,BELÉN GUALCHO,URBANA,COMÚN,BÁSICA III CICLO,GUBERNAMENTAL,192
140200153,HONDURAS,OCOTEPEQUE,BELEN GUALCHO,BELÉN GUALCHO,URBANA,ISEMED,BÁSICA III CICLO,GUBERNAMENTAL,138
141100071,HUGO RICARDO HERNANDEZ,OCOTEPEQUE,SAN FCO. DEL VALLE,EL SILE,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,18
140500041,HUGO RICARDO HERNANDEZ,OCOTEPEQUE,FRATERNIDAD,FRATERNIDAD,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,53
141100061,HUGO RICARDO HERNANDEZ,OCOTEPEQUE,SAN FCO. DEL VALLE,EL SILE,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,13
141300035,IGNACIO DE JESUS,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL CARRIZAL,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,35
140700080,ING. LENIN VILLEDA CARVAJAL,OCOTEPEQUE,LA LABOR,LA LABOR,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
141100019,ING. LUIS RIGOBERTO SANTOS,OCOTEPEQUE,SAN FCO. DEL VALLE,SAN FRANCISCO DEL VALLE,URBANA,TÉCNICO,BÁSICA III CICLO,GUBERNAMENTAL,201
141100082,ING. WALTER JAVIER PINEDA,OCOTEPEQUE,SAN FCO. DEL VALLE,EL TABLÓN,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,19
140100117,INSTITUTO HONDUREÑO DE EDUCACION POR RADIO,OCOTEPEQUE,OCOTEPEQUE,OCOTEPEQUE,URBANA,IHER,BÁSICA III CICLO,NO GUBERNAMENTAL,66
140100054,INSTITUTO TRIDENTINO,OCOTEPEQUE,OCOTEPEQUE,OCOTEPEQUE,URBANA,ISEMED,BÁSICA III CICLO,NO GUBERNAMENTAL,33
140100132,IRIS XIOMARA CASTRO,OCOTEPEQUE,OCOTEPEQUE,OCOTEPEQUE,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,15
141000081,IRMA DEL CARMEN MADRID,OCOTEPEQUE,SAN FERNANDO,SAN FERNANDO,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
140200034,J.D. ABRAHAM ARMANDO VILLEDA,OCOTEPEQUE,BELEN GUALCHO,EL PARAÍSO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,11
140100051,J.D. ANA ARELY ARITA,OCOTEPEQUE,OCOTEPEQUE,ANTIGUA OCOTEPEQUE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,11
140700034,J.D. DANIEL MORALES PINTO,OCOTEPEQUE,LA LABOR,PASHAPA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,14
140700035,J.D. DORA ESTELA VILLELA,OCOTEPEQUE,LA LABOR,EL INGENIO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,15
140300031,J.D. ELVIA PASTORA SOSA,OCOTEPEQUE,CONCEPCION,SANTA ANITA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,8
141300055,J.D. ENRIQUE RODEZNO,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,CUNCE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,14
140200035,J.D. FAUSTO GUTIERREZ,OCOTEPEQUE,BELEN GUALCHO,SUYANDE,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,9
141100030,J.D. FLORIDALMA FERNANDEZ,OCOTEPEQUE,SAN FCO. DEL VALLE,EL SILE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,25
140600015,J.D. GREGORIO PORTILLO,OCOTEPEQUE,LA ENCARNACION,EL NARANJO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,17
141000021,J.D. JOSE CECILIO DEL VALLE,OCOTEPEQUE,SAN FERNANDO,SULAY,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,30
140100081,J.D. MARCO ANTONIO GUTIERREZ,OCOTEPEQUE,OCOTEPEQUE,SAN RAFAEL,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,15
141100042,J.D. MIGUEL ANGEL HERNANDEZ,OCOTEPEQUE,SAN FCO. DEL VALLE,COLOAL,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,10
140300030,J.D. MUNDO INFANTIL,OCOTEPEQUE,CONCEPCION,SAN JOSÉ,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,15
140200042,J.D. NIMIA BAQUEDANO,OCOTEPEQUE,BELEN GUALCHO,LA MOAGA,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,11
140100080,J.D. NUEVO AMANECER,OCOTEPEQUE,OCOTEPEQUE,LA COMUNIDAD,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,12
140100050,J.D. OLGA ARGENTINA ESTRADA,OCOTEPEQUE,OCOTEPEQUE,PIE DEL CERRO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,13
141000022,J.D. PADRE ROEL MEJIA,OCOTEPEQUE,SAN FERNANDO,EL MANZANO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,26
140900024,J.D. REPUBLICA DE MEXICO,OCOTEPEQUE,MERCEDES,MERCEDES,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,13
141200035,JACOBO FLORENTINO VALLE,OCOTEPEQUE,SAN JORGE,SAN JORGE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,26
141000074,JAIRO CHINCHILLA,OCOTEPEQUE,SAN FERNANDO,SAN FERNANDO,URBANA,COMÚN,MEDIA,GUBERNAMENTAL,23
140400034,JARDIN INFANTIL,OCOTEPEQUE,DOLORES MERENDON,DOLORES MERENDÓN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,6
140200069,JARDIN LOS PINARES,OCOTEPEQUE,BELEN GUALCHO,JUALACA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,4
141500031,JD. SUEÑO INFANTIL,OCOTEPEQUE,SENSENTI,LAS MESITAS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
140300075,JESUS ELEASAR MATEO,OCOTEPEQUE,CONCEPCION,SAN JOSÉ,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,14
141600079,JESUS ESPERANZA ROSA,OCOTEPEQUE,SINUAPA,SINUAPA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
141300026,JESUS ORLANDO GUERRA ROMERO,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,LA ASCENSIÓN,RURAL,C.E.B. PROHECO,BÁSICA I CICLO,GUBERNAMENTAL,69
140100034,JOHN F KENNEDY,OCOTEPEQUE,OCOTEPEQUE,OCOTEPEQUE,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,159
141600082,JORGE ALBERTO PEÑA,OCOTEPEQUE,SINUAPA,SINUAPA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,9
141300061,JORGE ALBERTO PINEDA,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL TRÁNSITO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,16
140800080,JORGE ALBERTO TABORA,OCOTEPEQUE,LUCERNA,RÍO HONDO,RURAL,C.E.B. PROHECO,BÁSICA I CICLO,GUBERNAMENTAL,22
140500011,JOSE ADRIAN ARITA,OCOTEPEQUE,FRATERNIDAD,LAS CRUCES,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,29
140400004,JOSE ALFONSO BERGANZA,OCOTEPEQUE,DOLORES MERENDON,DOLORES MERENDÓN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,44
140500045,JOSE ANGEL RIVAS,OCOTEPEQUE,FRATERNIDAD,FRATERNIDAD,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,12
140500047,JOSE ANGEL RIVAS,OCOTEPEQUE,FRATERNIDAD,LAS CRUCES,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,27
140700013,JOSE ANTONIO AROLLOS,OCOTEPEQUE,LA LABOR,EL ROSARIO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,25
141100044,JOSE ARMANDO PINEDA,OCOTEPEQUE,SAN FCO. DEL VALLE,EL TABLÓN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,9
141100079,JOSE ARMANDO PINEDA,OCOTEPEQUE,SAN FCO. DEL VALLE,EL TABLÓN,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,21
141300133,JOSE CECILIO DEL VALLE,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,POTRERILLOS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,13
140100031,JOSE CECILIO DEL VALLE,OCOTEPEQUE,OCOTEPEQUE,ANTIGUA OCOTEPEQUE,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,58
140200005,JOSE CECILIO DEL VALLE,OCOTEPEQUE,BELEN GUALCHO,YARUCHEL,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,175
140200020,JOSE CECILIO DEL VALLE,OCOTEPEQUE,BELEN GUALCHO,LA MOAGA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,28
140500004,JOSE CECILIO DEL VALLE,OCOTEPEQUE,FRATERNIDAD,LAS CRUCES,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,33
140900003,JOSE CECILIO DEL VALLE,OCOTEPEQUE,MERCEDES,PLAN DEL ROSARIO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,124
140900012,JOSE CECILIO DEL VALLE,OCOTEPEQUE,MERCEDES,MERCEDES,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,222
141000012,JOSE CECILIO DEL VALLE,OCOTEPEQUE,SAN FERNANDO,SAN JOSÉ DE CURARÉN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,53
141200002,JOSE CECILIO DEL VALLE,OCOTEPEQUE,SAN JORGE,RÍO BLANCO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,81
141300008,JOSE CECILIO DEL VALLE,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL JARALÓN O NUEVA ALDEA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,124
141300009,JOSE CECILIO DEL VALLE,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL JARALÓN O NUEVA ALDEA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,30
141300077,JOSE CECILIO DEL VALLE,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL REFUGIO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,26
141200075,JOSE CECILIO DEL VALLE,OCOTEPEQUE,SAN JORGE,RÍO BLANCO,RURAL,PROHECO III CICLO,BÁSICA III CICLO,GUBERNAMENTAL,46
140800002,JOSE EFRAIN MEJIA,OCOTEPEQUE,LUCERNA,LA CONCORDIA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,13
140900082,JOSE ELENO MEJIA,OCOTEPEQUE,MERCEDES,MERCEDES,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,11
140100038,JOSE ERNESTO MEJIA,OCOTEPEQUE,OCOTEPEQUE,OCOTEPEQUE,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,55
141300119,JOSE FELICIANO,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL CARRIZAL,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,13
140900077,JOSE HERMES ERAZO PINEDA,OCOTEPEQUE,MERCEDES,MERCEDES,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,12
140200041,JOSE INES CRUZ,OCOTEPEQUE,BELEN GUALCHO,PALOS BLANCOS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,25
141300081,JOSE LUIS PINEDA,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,EL TRÁNSITO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,33
141500008,JOSE MARIA MEDINA,OCOTEPEQUE,SENSENTI,SAN FRANCISCO DE CONES,RURAL,C.E.B. - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,235
141400055,JOSE MAYNOR POLANCO,OCOTEPEQUE,SANTA FE,LOS ENCINOS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
140200158,JOSE NESTOR VALERIANO,OCOTEPEQUE,BELEN GUALCHO,CERRO VERDE,RURAL,PROHECO - E.I.B.,PREBÁSICA,GUBERNAMENTAL,15
140200155,JOSE NESTOR VALERIANO,OCOTEPEQUE,BELEN GUALCHO,LA TEJERA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,20
140500069,JOSE ORLANDO LOPEZ,OCOTEPEQUE,FRATERNIDAD,SAN FRANCISCO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,42
140300056,JOSE OVIDIO VALLE PINTO,OCOTEPEQUE,CONCEPCION,SANTA ANITA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,15
140100089,JOSE RAFAEL CHINCHILLA,OCOTEPEQUE,OCOTEPEQUE,OCOTEPEQUE,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,17
140500022,JOSE RAMON VILLEDA MORALES,OCOTEPEQUE,FRATERNIDAD,SAN FRANCISCO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,20
140500005,JOSE RENE COTO,OCOTEPEQUE,FRATERNIDAD,LOS VADOS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,41
140500007,JOSE REYNERIO MOREIRA,OCOTEPEQUE,FRATERNIDAD,SAN FRANCISCO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,34
141300034,JOSE ROBERTO PINEDA,OCOTEPEQUE,SAN MARCOS DE OCOTEPEQUE,POTRERILLOS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,35
141100072,JOSE RODRIGUEZ,OCOTEPEQUE,SAN FCO. DEL VALLE,LA LAGUNA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,16
